"evidence_id","source_file","source","domain","url","title","published_or_status","observable_evidence","pattern","adopt_or_reject","rationale","access_or_verification","duplicate_records_merged"
"117","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-471/","Weekly Designers Update #471 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #471 | Web design inspiration | terradactyl — A bespoke + boutique QA agency | Locomotive Dynasty — 2018 to 2023","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"118","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-472/","Weekly Designers Update #472 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #472 | Web design inspiration | Thirtysixstudio | APOSSIBLE","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"119","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-473/","Weekly Designers Update #473 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #473 | Web design inspiration | Sam Grinberg | Orken","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"120","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-474/","Weekly Designers Update #474 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #474 | Web design inspiration | Treize grammes — Agence de Branding | Ben Powell Independent Designer + Filmmaker","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"121","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-475/","Weekly Designers Update #475 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #475 | Web design inspiration | Monkey Talkie — Creative Video Agency | The Line Studio — Animation Studio London","모션·상호작용","검토","채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.","","1"
"122","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-476/","Weekly Designers Update #476 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #476 | Web design inspiration | Poster Generator | Deeo Studio — A creative digital design studio","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"123","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-477/","Weekly Designers Update #477 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #477 | Web design inspiration | BETC Fullsix | Otherlife Creative Agency | Unconventional Solutions","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"124","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-478/","Weekly Designers Update #478 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #478 | Inside Kristallnacht | Noomo Beat — Personalized AI Audiovisual Experience. | ChainGPT Labs","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"125","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-479/","Weekly Designers Update #479 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #479 | Web design inspiration | AW — Creative Developer Freelance — France | Thibaud Fellay — Swiss director of photography","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"126","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-480/","Weekly Designers Update #480 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #480 | Web design inspiration | Teletech — Born In Manchester. Made Global By You. | Rhythm Influence | Influencer Marketing Studio","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"127","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-481/","Weekly Designers Update #481 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #481 | Web design inspiration | eBay Playbook — One system for everyone to love. | Ten years of Source.paris","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"128","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-482/","Weekly Designers Update #482 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #482 | Muzli Picks | Ricky — Not just another boring AI companion | Chapter: Bride | Milla Nova","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"129","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-483/","Weekly Designers Update #483 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #483 | From Muzli Picks | Pantone Color of the Year 2025 exclusively on Wix Studio | Chain — Labs | Blockchain Web3 Design Studio","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"130","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-484/","Weekly Designers Update #484 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #484 | From Muzli Picks | Immersive Garden | Your Creative | Award Winning Melbourne Digital & Design Agency","3D·공간 깊이","검토","채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.","","1"
"131","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-485/","Weekly Designers Update #485 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #485 | From Muzli Picks | Mobile Apps Design and Development for Startups | Polecat Agency | Sundae Creative | A new generation communications agency","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"132","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-486/","Weekly Designers Update #486 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #486 | From Muzli Picks | Lumos | We are Büro","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"133","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-487/","Weekly Designers Update #487 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #487 | From Muzli Picks | NIKI Studio | Analogue aF-1 | Just point and shoot.","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"134","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-488/","Weekly Designers Update #488 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #488 | From Muzli Picks | Gianluca Gradogna — Multidisciplinary Designer | HiKeys — 1977","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"135","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-489/","Weekly Designers Update #489 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #489 | From Muzli Picks | Lacoste — Members Experience | Fondation Ahadi | Unies par le handicap, puissantes par notre leadership !","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"136","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-490/","Weekly Designers Update #490 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #490 | From Muzli Picks | Emmpo | Fiddle.Digital Design Agency","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"137","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-491/","Weekly Designers Update #491 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #491 | From Muzli Picks | WHO IS GUILTY: Designers vs. developers | FRANKY’S | Get a hat","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"138","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-492/","Weekly Designers Update #492 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #492 | From Muzli Picks | Yellow Fellow | OddCommon","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"139","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-493/","Weekly Designers Update #493 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #493 | From Muzli Picks | Astral Frontier | A Journey Across Distant Worlds | Midlife Engineering — Sound therapy for a harmonious mind","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"140","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-494/","Weekly Designers Update #494 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #494 | From Muzli Picks | Turn your logo into liquid metal | Paper | 1X Technologies | Safe, Intelligent Humanoids","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"141","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-495/","Weekly Designers Update #495 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #495 | From Muzli Picks | SoScale | Because content is what matters | Sui Overflow 2025 Hackathon","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"142","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-496/","weekly-designers-update-496","404","메타: 설명 없음","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","HTTP 404; 검색/공식 보조 페이지로 존재 확인, 본문 직접 관찰 제한","1"
"143","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-497/","Weekly Designers Update #497 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #497 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🔥 Must-See Design Picks | Altermind — Immersive Design at Its Best","3D·공간 깊이","검토","채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.","","1"
"144","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-498/","Weekly Designers Update #498 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #498 | 🔥 Must-See Design Picks | Artpill Studio — A Playful Journey Through Design | 21-TSI — Redefining Sports Innovation","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"145","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-499/","Weekly Designers Update #499 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #499 | 🔥 Must-See Design Picks | Basement Studio — A Virtual Space with Real-World Attitude | Navigate — Engaging Illustrations and Subtle Scroll Animations","모션·상호작용","검토","채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.","","1"
"146","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-500/","Weekly Designers Update #500 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #500 | …… | 🔥 Must-See Design Picks | UI in Real Life — When Iconic Screens Step Into Our World","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"147","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-501/","Weekly Designers Update #501 | Muzli Blog","200","메타: Weekly inspiration featuring futuristic portfolios, smart tools, and creative design twists. / 관찰 소제목: Weekly Designers Update #501 | 🔥 Must-See Design Picks | UI8 Studio | Kode Immersive","3D·공간 깊이","검토","채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.","","1"
"148","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-502/","Weekly Designers Update #502 | Muzli Blog","200","메타: Weekly inspiration packed with bold portfolios, smart tools, creative trends – and plenty more to explore. / 관찰 소제목: Weekly Designers Update #502 | 🔥 Must-See Design Picks | Valentime: A Cinematic Scroll Journey with Immersive 3D Design | Aurelien Vigne: A Playable Portfolio in a 3D Theater World","3D·공간 깊이","검토","채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.","","1"
"149","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-503/","Weekly Designers Update #503 | Muzli Blog","200","메타: A curated roundup of cutting-edge design projects, tools, and trends—your weekly creative boost from Muzli. / 관찰 소제목: Weekly Designers Update #503 | 🔥 Must-See Design Picks | Topology VC | Decathlon Quechua — SS25 Lookbook","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"150","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-504/","Weekly Designers Update #504 | Muzli Blog","200","메타: Design inspiration, cutting-edge tools, and must-see projects—this week’s roundup is packed with creative fuel for every designer. / 관찰 소제목: Weekly Designers Update #504 | 🔥 Must-See Design Picks | Inkwell | Rabbits Black","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"151","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-505/","Weekly Designers Update #505 | Muzli Blog","200","메타: A weekly roundup of standout web design, bold experiments, fresh tools, and what the design world is buzzing about right now. / 관찰 소제목: Weekly Designers Update #505 | 🔥 Must-See Design Picks | The Best You — by Klook | Tracing Art by Getty","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"152","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-506/","Weekly Designers Update #506 | Muzli Blog","200","메타: Fresh design inspiration, smart tools, and creative highlights from around the web. / 관찰 소제목: Weekly Designers Update #506 | 🔥 Must-See Design Picks | Gucci The Art of Silk | For the creators of tomorrow | GO-SEE","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"153","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-507/","Weekly Designers Update #507 | Muzli Blog","200","메타: Design inspiration, cutting-edge tools, and must-see projects—this week’s roundup is packed with creative fuel for every designer. / 관찰 소제목: Weekly Designers Update #507 | 🔥 Must-See Design Picks | LEOLEO Studio — Brand design, identity & custom websites | Sunny Bonnell | Author, Visionary Leadership Expert, Speaker","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"154","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-508/","Weekly Designers Update #508 | Muzli Blog","200","메타: A weekly roundup of standout web design, bold experiments, fresh tools, and what the design world is buzzing about right now. / 관찰 소제목: Weekly Designers Update #508 | 🔥 Must-See Design Pick | Montfort — Corporate Showcase | Karim Saab — Portfolio","미니멀·에디토리얼 위계","검토","채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.","","1"
"155","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-509/","Weekly Designers Update #509 | Muzli Blog","200","메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #509 | 🔥 Must-See Design Picks | Telescope | SAMI — Influence Marketing & Personal Brands","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"156","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-510/","Weekly Designers Update #510 | Muzli Blog","200","메타: Weekly inspiration packed with bold portfolios, smart tools, creative trends – and plenty more to explore. / 관찰 소제목: Weekly Designers Update #510 | 🔥 Must-See Design Picks | Teh Tarik Nation — 80 Years of Tradition in Every Sip | Studio Herrström — Creative Studio","미니멀·에디토리얼 위계","검토","채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.","","1"
"157","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-511/","Weekly Designers Update #511 | Muzli Blog","200","메타: Weekly inspiration packed with bold portfolios, smart tools, creative trends – and plenty more to explore. / 관찰 소제목: Weekly Designers Update #511 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🔥 Must-See Design Picks | Naya Studio — Floral Design Studio","미니멀·에디토리얼 위계","검토","채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.","","1"
"158","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-512/","Weekly Designers Update #512 | Muzli Blog","200","메타: Design inspiration, cutting-edge tools, and must-see projects—this week’s roundup is packed with creative fuel for every designer. / 관찰 소제목: Weekly Designers Update #512 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🔥 Must-See Design Picks | 🚀🚀 Introducing Muzli Me","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"159","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-513/","Weekly Designers Update #513 | Muzli Blog","200","메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #513 | 🏆 Muzli Community Uploads | Tore S. Bentsen — Portfolio | SWANK — Creative Design Concept","미니멀·에디토리얼 위계","검토","채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.","","1"
"160","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-514/","Weekly Designers Update #514 | Muzli Blog","200","메타: Weekly inspiration packed with bold portfolios, smart tools, creative trends – and plenty more to explore. / 관찰 소제목: Weekly Designers Update #514 | 🏆 Muzli Community Uploads | DODD // Website | 🔥 Must-See Design Picks","미니멀·에디토리얼 위계","검토","채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.","","1"
"161","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-515/","Weekly Designers Update #515 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #515 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Flowee — Coffee Beans, Brewing Tools & Com","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"162","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-516/","Weekly Designers Update #516 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #516 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Viva La Labia","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"163","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-517/","weekly-designers-update-517","404","메타: 설명 없음","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","HTTP 404; 검색/공식 보조 페이지로 존재 확인, 본문 직접 관찰 제한","1"
"164","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-518/","Weekly Designers Update #518 | Muzli Blog","200","메타: A curated roundup of cutting-edge design projects, tools, and trends—your weekly creative boost from Muzli. / 관찰 소제목: Weekly Designers Update #518 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Maggie App","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"165","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-519/","Weekly Designers Update #519 | Muzli Blog","200","메타: Weekly inspiration packed with bold portfolios, smart tools, creative trends – and plenty more to explore. / 관찰 소제목: Weekly Designers Update #519 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Geex | UI/UX Design, Branding & Developmen","미니멀·에디토리얼 위계","검토","채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.","","1"
"166","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-520/","Weekly Designers Update #520 | Muzli Blog","200","메타: Weekly inspiration packed with bold portfolios, smart tools, creative trends – and plenty more to explore. / 관찰 소제목: Weekly Designers Update #520 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Hover Exploration №002","모션·상호작용","검토","채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.","","1"
"167","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-521/","Weekly Designers Update #521 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #521 | 🏆 Muzli Community Uploads | ATMOS® Lamp by AYOCIN | WaxyWeb — Design & Development Agency","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"168","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-522/","Weekly Designers Update #522 | Muzli Blog","200","메타: Web design inspiration, weekly recap / 관찰 소제목: Weekly Designers Update #522 | 🏆 Muzli Community Uploads | Le Journal Society | OXELIS — Fashion Website Design & Landing Page","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"169","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-523/","Weekly Designers Update #523 | Muzli Blog","200","메타: A curated roundup of cutting-edge design projects, tools, and trends, your weekly creative boost from Muzli. / 관찰 소제목: Weekly Designers Update #523 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Blossom","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"170","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-524/","Weekly Designers Update #524 | Muzli Blog","200","메타: Design inspiration, cutting-edge tools, and must-see projects—this week’s roundup is packed with creative fuel for every designer. / 관찰 소제목: Weekly Designers Update #524 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | DePoly; Bringing Enhanced Recycling Full-C","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"171","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-525/","Weekly Designers Update #525 | Muzli Blog","200","메타: A curated roundup of cutting-edge design projects, tools, and trends, your weekly creative boost from Muzli. / 관찰 소제목: Weekly Designers Update #525 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | MO4 performance controller Website","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"172","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-526/","Weekly Designers Update #526 | Muzli Blog","200","메타: Weekly inspiration packed with bold portfolios, smart tools, creative trends, and plenty more to explore. / 관찰 소제목: Weekly Designers Update #526 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Iventions","미니멀·에디토리얼 위계","검토","채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.","","1"
"173","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-527/","Weekly Designers Update #527 | Muzli Blog","200","메타: A curated roundup of cutting-edge design projects, tools, and trends, your weekly creative boost from Muzli. / 관찰 소제목: Weekly Designers Update #527 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Frmt: Alphabet [Tubes & Wires]","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
"174","sources-b.csv","muz.li","muz.li","https://muz.li/blog/weekly-designers-update-528/","Weekly Designers Update #528 | Muzli Blog","200","메타: A curated roundup of cutting-edge design projects, tools, and trends, your weekly creative boost from Muzli. / 관찰 소제목: Weekly Designers Update #528 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🏆 Muzli Community Uploads | Animated Website for a Wellness Brand","큐레이션·시각 위계","검토","채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.","","1"
